a : 526.0000, 0 -> 6
b : -483.0000, 0 -> 3
a : 742.0000, 1 -> 2
b : 349.0000, 1 -> 5
a : -309.0000, 2 -> 5
b : 675.0000, 2 -> 3
a : 9.0000, 3 -> 6
b : -608.0000, 3 -> 5
a : 266.0000, 4 -> 6
b : 401.0000, 4 -> 5
a : -279.0000, 5 -> 7
b : 432.0000, 5 -> 3
a : -620.0000, 6 -> 7
b : -997.0000, 6 -> 1
a : 745.0000, 7 -> 7
b : -433.0000, 7 -> 2
b : 302.0000, 0 -> 0
a : 738.0000, 1 -> 0
b : -481.0000, 2 -> 1
b : 370.0000, 3 -> 3
a : -752.0000, 4 -> 3
a : 601.0000, 5 -> 7
b : 112.0000, 6 -> 7
a : 29.0000, 7 -> 7
a : 754.0000, 2 -> 4
