a : -41.0000, 0 -> 2
b : 374.0000, 0 -> 0
c : -483.0000, 0 -> 5
d : 635.0000, 0 -> 4
a : -54.0000, 1 -> 3
b : 765.0000, 1 -> 4
c : 636.0000, 1 -> 0
d : 117.0000, 1 -> 7
a : 321.0000, 2 -> 1
b : -911.0000, 2 -> 3
c : -278.0000, 2 -> 7
d : 553.0000, 2 -> 0
a : 44.0000, 3 -> 7
b : 553.0000, 3 -> 0
c : 286.0000, 3 -> 7
d : -660.0000, 3 -> 2
a : 969.0000, 4 -> 7
b : -370.0000, 4 -> 6
c : 188.0000, 4 -> 2
d : 345.0000, 4 -> 6
a : -227.0000, 5 -> 2
b : 17.0000, 5 -> 6
c : 553.0000, 5 -> 0
d : -108.0000, 5 -> 5
a : -346.0000, 6 -> 6
b : -832.0000, 6 -> 7
c : 299.0000, 6 -> 7
d : 333.0000, 6 -> 7
a : -181.0000, 7 -> 4
b : -242.0000, 7 -> 2
c : 305.0000, 7 -> 0
d : -1.0000, 7 -> 6
c : 76.0000, 0 -> 1
b : -281.0000, 0 -> 5
a : 897.0000, 1 -> 0
b : -685.0000, 1 -> 4
a : 161.0000, 2 -> 5
d : 883.0000, 2 -> 7
c : -137.0000, 3 -> 4
d : 175.0000, 3 -> 7
c : -660.0000, 4 -> 2
c : -500.0000, 4 -> 0
b : -866.0000, 5 -> 7
d : 930.0000, 5 -> 1
b : 875.0000, 6 -> 7
b : -10.0000, 6 -> 5
d : 541.0000, 7 -> 5
c : -762.0000, 7 -> 6
