a : 830.0000, 0 -> 5
b : -846.0000, 0 -> 3
a : -324.0000, 1 -> 2
b : 129.0000, 1 -> 5
a : -711.0000, 2 -> 0
b : -185.0000, 2 -> 6
a : -542.0000, 3 -> 3
b : 101.0000, 3 -> 5
a : -976.0000, 4 -> 7
b : -191.0000, 4 -> 5
a : -275.0000, 5 -> 7
b : -434.0000, 5 -> 1
a : 481.0000, 6 -> 4
b : 837.0000, 6 -> 1
a : 700.0000, 7 -> 4
b : -899.0000, 7 -> 5
a : -5.0000, 0 -> 0
b : -1.0000, 1 -> 6
a : -92.0000, 2 -> 3
a : 286.0000, 3 -> 1
b : -465.0000, 4 -> 7
a : 386.0000, 5 -> 6
b : -259.0000, 6 -> 5
b : -41.0000, 7 -> 7
