a : -644.0000, 0 -> 1
b : 192.0000, 0 -> 6
c : 570.0000, 0 -> 6
d : 898.0000, 0 -> 1
a : -657.0000, 1 -> 0
b : -939.0000, 1 -> 4
c : 531.0000, 1 -> 1
d : -944.0000, 1 -> 3
a : 940.0000, 2 -> 4
b : -338.0000, 2 -> 5
c : 432.0000, 2 -> 4
d : -783.0000, 2 -> 4
a : -389.0000, 3 -> 6
b : 92.0000, 3 -> 0
c : -804.0000, 3 -> 2
d : -1.0000, 3 -> 4
a : 315.0000, 4 -> 3
b : 182.0000, 4 -> 2
c : 212.0000, 4 -> 2
d : 499.0000, 4 -> 3
a : -531.0000, 5 -> 5
b : 406.0000, 5 -> 4
c : 552.0000, 5 -> 1
d : 302.0000, 5 -> 2
a : -597.0000, 6 -> 6
b : 675.0000, 6 -> 7
c : -116.0000, 6 -> 1
d : 169.0000, 6 -> 2
a : -245.0000, 7 -> 5
b : 318.0000, 7 -> 5
c : -628.0000, 7 -> 6
d : -733.0000, 7 -> 1
b : 596.0000, 0 -> 5
b : -437.0000, 0 -> 3
d : 563.0000, 1 -> 5
c : 12.0000, 1 -> 0
d : -855.0000, 2 -> 0
a : -488.0000, 2 -> 2
c : -91.0000, 3 -> 5
a : 0.0000, 3 -> 7
c : -822.0000, 4 -> 4
a : 750.0000, 4 -> 0
a : -650.0000, 5 -> 2
d : 959.0000, 5 -> 1
c : -848.0000, 6 -> 0
a : -307.0000, 6 -> 2
c : 779.0000, 7 -> 2
d : 440.0000, 7 -> 7
