a : 234.0000, 0 -> 0
b : -265.0000, 0 -> 4
c : -525.0000, 0 -> 4
d : -44.0000, 0 -> 3
a : -39.0000, 1 -> 1
b : -482.0000, 1 -> 1
c : -229.0000, 1 -> 4
d : -85.0000, 1 -> 6
a : 249.0000, 2 -> 1
b : 256.0000, 2 -> 6
c : 887.0000, 2 -> 1
d : 241.0000, 2 -> 3
a : -725.0000, 3 -> 4
b : 990.0000, 3 -> 2
c : -959.0000, 3 -> 6
d : 141.0000, 3 -> 0
a : 723.0000, 4 -> 0
b : 524.0000, 4 -> 4
c : -67.0000, 4 -> 7
d : 504.0000, 4 -> 3
a : 830.0000, 5 -> 7
b : 684.0000, 5 -> 5
c : -797.0000, 5 -> 1
d : 254.0000, 5 -> 6
a : -491.0000, 6 -> 2
b : 630.0000, 6 -> 7
c : -897.0000, 6 -> 1
d : 113.0000, 6 -> 0
a : 26.0000, 7 -> 4
b : 163.0000, 7 -> 5
c : -633.0000, 7 -> 4
d : -362.0000, 7 -> 6
a : 635.0000, 0 -> 0
b : -981.0000, 0 -> 1
d : 804.0000, 1 -> 0
c : -179.0000, 1 -> 2
b : 115.0000, 2 -> 1
c : -650.0000, 2 -> 5
c : 27.0000, 3 -> 4
c : 681.0000, 3 -> 6
a : -15.0000, 4 -> 4
c : -176.0000, 4 -> 7
a : 267.0000, 5 -> 4
c : -707.0000, 5 -> 2
b : -730.0000, 6 -> 0
b : 103.0000, 6 -> 1
d : -322.0000, 7 -> 2
b : 163.0000, 7 -> 0
