a : -364.0000, 0 -> 4
b : -699.0000, 0 -> 0
c : 751.0000, 0 -> 7
d : -312.0000, 0 -> 5
a : 32.0000, 1 -> 5
b : 668.0000, 1 -> 6
c : -91.0000, 1 -> 7
d : -636.0000, 1 -> 5
a : 476.0000, 2 -> 2
b : -416.0000, 2 -> 5
c : 817.0000, 2 -> 5
d : 924.0000, 2 -> 4
a : -637.0000, 3 -> 4
b : 344.0000, 3 -> 0
c : -316.0000, 3 -> 0
d : -223.0000, 3 -> 3
a : 67.0000, 4 -> 4
b : 493.0000, 4 -> 3
c : -2.0000, 4 -> 2
d : -819.0000, 4 -> 1
a : -812.0000, 5 -> 5
b : 481.0000, 5 -> 6
c : 608.0000, 5 -> 4
d : -511.0000, 5 -> 7
a : 708.0000, 6 -> 1
b : 995.0000, 6 -> 4
c : 423.0000, 6 -> 1
d : 752.0000, 6 -> 2
a : -299.0000, 7 -> 0
b : 576.0000, 7 -> 1
c : -701.0000, 7 -> 5
d : 591.0000, 7 -> 6
a : 55.0000, 0 -> 4
b : -861.0000, 0 -> 5
b : -476.0000, 1 -> 5
c : -430.0000, 1 -> 2
c : -302.0000, 2 -> 7
c : -75.0000, 2 -> 6
c : -483.0000, 3 -> 2
d : 619.0000, 3 -> 3
b : -562.0000, 4 -> 4
d : -933.0000, 4 -> 1
a : 862.0000, 5 -> 7
b : 527.0000, 5 -> 0
c : 283.0000, 6 -> 1
d : -313.0000, 6 -> 3
a : -204.0000, 7 -> 4
a : -940.0000, 7 -> 4
