a : 977.0000, 0 -> 5
b : 19.0000, 0 -> 6
a : 107.0000, 1 -> 5
b : 635.0000, 1 -> 4
a : -514.0000, 2 -> 1
b : -353.0000, 2 -> 0
a : 875.0000, 3 -> 0
b : -71.0000, 3 -> 4
a : -19.0000, 4 -> 5
b : 648.0000, 4 -> 0
a : 490.0000, 5 -> 4
b : -460.0000, 5 -> 5
a : -494.0000, 6 -> 5
b : 304.0000, 6 -> 0
a : 741.0000, 7 -> 4
b : 419.0000, 7 -> 5
b : 332.0000, 0 -> 5
a : 543.0000, 1 -> 6
b : -911.0000, 2 -> 1
a : -47.0000, 3 -> 1
a : -505.0000, 4 -> 2
a : 585.0000, 5 -> 2
a : -421.0000, 6 -> 4
b : 450.0000, 7 -> 6
a : 304.0000, 1 -> 3
a : -173.0000, 0 -> 7
