a : -614.0000, 0 -> 3
b : -927.0000, 0 -> 5
a : -842.0000, 1 -> 0
b : -172.0000, 1 -> 2
a : 756.0000, 2 -> 2
b : -544.0000, 2 -> 2
a : 878.0000, 3 -> 1
b : 367.0000, 3 -> 6
a : 323.0000, 4 -> 1
b : -201.0000, 4 -> 4
a : -115.0000, 5 -> 5
b : 368.0000, 5 -> 5
a : 17.0000, 6 -> 1
b : 488.0000, 6 -> 1
a : -383.0000, 7 -> 6
b : -721.0000, 7 -> 4
a : -275.0000, 0 -> 1
a : -997.0000, 1 -> 5
b : -564.0000, 2 -> 1
a : 957.0000, 3 -> 5
b : 754.0000, 4 -> 4
a : 658.0000, 5 -> 5
b : -375.0000, 6 -> 5
b : -557.0000, 7 -> 0
b : 989.0000, 0 -> 4
a : 949.0000, 1 -> 7
