a : 616.0000, 0 -> 1
b : -254.0000, 0 -> 3
c : -69.0000, 0 -> 3
d : -538.0000, 0 -> 0
a : -553.0000, 1 -> 2
b : 150.0000, 1 -> 3
c : -179.0000, 1 -> 3
d : 395.0000, 1 -> 2
a : -417.0000, 2 -> 1
b : -991.0000, 2 -> 0
c : -547.0000, 2 -> 2
d : -63.0000, 2 -> 3
a : 657.0000, 3 -> 0
b : -975.0000, 3 -> 3
c : -43.0000, 3 -> 1
d : -283.0000, 3 -> 2
c : 32.0000, 0 -> 1
b : -776.0000, 0 -> 2
b : 340.0000, 1 -> 0
a : -210.0000, 1 -> 0
c : -612.0000, 2 -> 0
b : -789.0000, 2 -> 0
a : 827.0000, 3 -> 1
d : 990.0000, 3 -> 2
