a : 570.0000, 0 -> 3
b : 505.0000, 0 -> 7
c : 272.0000, 0 -> 0
d : -60.0000, 0 -> 1
a : 754.0000, 1 -> 6
b : 872.0000, 1 -> 1
c : -945.0000, 1 -> 0
d : -563.0000, 1 -> 3
a : -11.0000, 2 -> 5
b : -340.0000, 2 -> 0
c : -758.0000, 2 -> 0
d : 718.0000, 2 -> 3
a : 481.0000, 3 -> 5
b : 938.0000, 3 -> 0
c : -49.0000, 3 -> 0
d : 30.0000, 3 -> 0
a : 229.0000, 4 -> 0
b : -425.0000, 4 -> 6
c : 420.0000, 4 -> 2
d : 714.0000, 4 -> 6
a : 683.0000, 5 -> 7
b : -908.0000, 5 -> 4
c : 122.0000, 5 -> 2
d : -29.0000, 5 -> 0
a : -275.0000, 6 -> 5
b : -854.0000, 6 -> 0
c : -920.0000, 6 -> 3
d : -166.0000, 6 -> 5
a : -278.0000, 7 -> 3
b : -830.0000, 7 -> 5
c : -733.0000, 7 -> 5
d : 361.0000, 7 -> 4
b : -816.0000, 0 -> 3
c : 275.0000, 0 -> 4
b : 547.0000, 1 -> 2
b : -946.0000, 1 -> 3
a : -993.0000, 2 -> 0
a : -565.0000, 2 -> 1
a : 79.0000, 3 -> 4
d : -476.0000, 3 -> 6
d : -351.0000, 4 -> 5
d : 955.0000, 4 -> 0
c : -299.0000, 5 -> 0
a : 702.0000, 5 -> 2
c : -446.0000, 6 -> 4
a : -898.0000, 6 -> 7
d : -558.0000, 7 -> 6
c : 996.0000, 7 -> 3
