a : 597.0000, 0 -> 6
b : 875.0000, 0 -> 5
a : -827.0000, 1 -> 7
b : -938.0000, 1 -> 2
a : -666.0000, 2 -> 1
b : -880.0000, 2 -> 0
a : -82.0000, 3 -> 1
b : -52.0000, 3 -> 7
a : 94.0000, 4 -> 1
b : 621.0000, 4 -> 0
a : 900.0000, 5 -> 1
b : 258.0000, 5 -> 2
a : 598.0000, 6 -> 4
b : -136.0000, 6 -> 2
a : 428.0000, 7 -> 2
b : 175.0000, 7 -> 0
b : 139.0000, 0 -> 7
a : 809.0000, 1 -> 4
b : -323.0000, 2 -> 4
b : 509.0000, 3 -> 1
a : -740.0000, 4 -> 3
a : 512.0000, 5 -> 5
b : -246.0000, 6 -> 5
a : 394.0000, 7 -> 1
