a : -868.0000, 0 -> 3
b : 622.0000, 0 -> 1
c : -185.0000, 0 -> 0
d : 331.0000, 0 -> 1
a : 950.0000, 1 -> 2
b : -147.0000, 1 -> 2
c : -704.0000, 1 -> 0
d : 654.0000, 1 -> 0
a : -928.0000, 2 -> 2
b : 168.0000, 2 -> 0
c : -988.0000, 2 -> 2
d : -3.0000, 2 -> 0
a : -872.0000, 3 -> 0
b : 621.0000, 3 -> 0
c : 336.0000, 3 -> 3
d : 727.0000, 3 -> 3
b : -911.0000, 0 -> 2
b : 159.0000, 0 -> 2
d : 561.0000, 1 -> 2
d : -845.0000, 1 -> 3
a : 131.0000, 2 -> 0
b : -719.0000, 2 -> 0
c : 355.0000, 3 -> 3
d : 432.0000, 3 -> 0
