a : -654.0000, 0 -> 6
b : 343.0000, 0 -> 0
a : -869.0000, 1 -> 3
b : -103.0000, 1 -> 7
a : 183.0000, 2 -> 5
b : -142.0000, 2 -> 5
a : 351.0000, 3 -> 6
b : 707.0000, 3 -> 4
a : -734.0000, 4 -> 4
b : 180.0000, 4 -> 0
a : -758.0000, 5 -> 6
b : 785.0000, 5 -> 2
a : -707.0000, 6 -> 5
b : -659.0000, 6 -> 6
a : 146.0000, 7 -> 6
b : -312.0000, 7 -> 0
a : 904.0000, 0 -> 5
b : 310.0000, 1 -> 4
b : -179.0000, 2 -> 3
b : -652.0000, 3 -> 4
b : 208.0000, 4 -> 1
a : 435.0000, 5 -> 6
b : 671.0000, 6 -> 5
a : 614.0000, 7 -> 6
