a : 508.0000, 0 -> 0
b : -273.0000, 0 -> 0
c : -959.0000, 0 -> 3
d : 492.0000, 0 -> 1
a : 833.0000, 1 -> 3
b : 767.0000, 1 -> 2
c : -91.0000, 1 -> 1
d : 807.0000, 1 -> 1
a : 970.0000, 2 -> 1
b : -448.0000, 2 -> 2
c : -758.0000, 2 -> 3
d : 980.0000, 2 -> 0
a : -756.0000, 3 -> 2
b : 702.0000, 3 -> 0
c : -49.0000, 3 -> 0
d : 921.0000, 3 -> 1
b : 674.0000, 0 -> 2
b : 987.0000, 0 -> 2
a : 744.0000, 1 -> 3
d : 249.0000, 1 -> 3
b : 806.0000, 2 -> 1
d : -180.0000, 2 -> 0
c : -250.0000, 3 -> 1
a : 596.0000, 3 -> 1
