a : -355.0000, 0 -> 5
b : 852.0000, 0 -> 3
a : -402.0000, 1 -> 3
b : -475.0000, 1 -> 0
a : 692.0000, 2 -> 5
b : 324.0000, 2 -> 2
a : -269.0000, 3 -> 1
b : 707.0000, 3 -> 2
a : 21.0000, 4 -> 7
b : 510.0000, 4 -> 5
a : 58.0000, 5 -> 6
b : -826.0000, 5 -> 6
a : -878.0000, 6 -> 1
b : -582.0000, 6 -> 4
a : 545.0000, 7 -> 7
b : -982.0000, 7 -> 0
a : -15.0000, 0 -> 2
a : 134.0000, 1 -> 6
a : -765.0000, 2 -> 2
a : -686.0000, 3 -> 3
b : -732.0000, 4 -> 3
a : 936.0000, 5 -> 5
a : -350.0000, 6 -> 5
b : -552.0000, 7 -> 7
