a : -557.0000, 0 -> 5
b : 387.0000, 0 -> 3
c : -979.0000, 0 -> 6
d : 354.0000, 0 -> 6
a : 814.0000, 1 -> 0
b : 830.0000, 1 -> 3
c : 594.0000, 1 -> 4
d : 794.0000, 1 -> 2
a : 131.0000, 2 -> 6
b : 443.0000, 2 -> 3
c : -304.0000, 2 -> 0
d : 989.0000, 2 -> 2
a : 61.0000, 3 -> 5
b : 80.0000, 3 -> 7
c : 394.0000, 3 -> 5
d : -831.0000, 3 -> 3
a : -331.0000, 4 -> 6
b : 88.0000, 4 -> 2
c : 14.0000, 4 -> 0
d : -278.0000, 4 -> 1
a : -153.0000, 5 -> 5
b : 300.0000, 5 -> 4
c : -524.0000, 5 -> 3
d : 219.0000, 5 -> 5
a : 452.0000, 6 -> 3
b : -695.0000, 6 -> 0
c : -653.0000, 6 -> 2
d : -129.0000, 6 -> 6
a : 818.0000, 7 -> 2
b : 146.0000, 7 -> 0
c : 656.0000, 7 -> 4
d : 361.0000, 7 -> 5
d : 911.0000, 0 -> 5
b : -225.0000, 0 -> 6
a : 927.0000, 1 -> 4
b : -312.0000, 1 -> 7
d : 413.0000, 2 -> 4
a : -791.0000, 2 -> 0
a : -870.0000, 3 -> 7
a : -75.0000, 3 -> 5
d : 194.0000, 4 -> 0
b : -685.0000, 4 -> 2
a : -885.0000, 5 -> 3
b : -666.0000, 5 -> 7
c : -553.0000, 6 -> 6
a : -214.0000, 6 -> 1
a : -562.0000, 7 -> 7
c : 490.0000, 7 -> 3
