a : -940.0000, 0 -> 1
b : -328.0000, 0 -> 1
c : 814.0000, 0 -> 2
d : 527.0000, 0 -> 3
a : -386.0000, 1 -> 3
b : 232.0000, 1 -> 1
c : 19.0000, 1 -> 2
d : -855.0000, 1 -> 3
a : 219.0000, 2 -> 2
b : 757.0000, 2 -> 0
c : 504.0000, 2 -> 3
d : -381.0000, 2 -> 0
a : -928.0000, 3 -> 1
b : -468.0000, 3 -> 0
c : -179.0000, 3 -> 2
d : -303.0000, 3 -> 1
a : 805.0000, 0 -> 1
d : -64.0000, 0 -> 3
a : 631.0000, 1 -> 0
d : -552.0000, 1 -> 2
a : -287.0000, 2 -> 1
a : 295.0000, 2 -> 2
b : 928.0000, 3 -> 3
c : -593.0000, 3 -> 0
