a : -385.0000, 0 -> 0
b : 752.0000, 0 -> 3
c : 672.0000, 0 -> 1
d : 859.0000, 0 -> 3
a : -504.0000, 1 -> 3
b : -819.0000, 1 -> 2
c : -678.0000, 1 -> 3
d : 229.0000, 1 -> 2
a : -497.0000, 2 -> 0
b : 796.0000, 2 -> 1
c : 298.0000, 2 -> 1
d : 499.0000, 2 -> 0
a : 870.0000, 3 -> 2
b : 522.0000, 3 -> 3
c : -974.0000, 3 -> 0
d : -77.0000, 3 -> 1
d : 143.0000, 0 -> 0
d : -272.0000, 0 -> 3
c : -203.0000, 1 -> 1
c : 971.0000, 1 -> 2
b : -568.0000, 2 -> 1
d : 172.0000, 2 -> 2
a : 5.0000, 3 -> 0
b : -495.0000, 3 -> 2
