a : -243.0000, 0 -> 0
b : 574.0000, 0 -> 4
c : 284.0000, 0 -> 5
d : 779.0000, 0 -> 4
a : -122.0000, 1 -> 0
b : 166.0000, 1 -> 4
c : 551.0000, 1 -> 2
d : 737.0000, 1 -> 0
a : 368.0000, 2 -> 1
b : 882.0000, 2 -> 6
c : -428.0000, 2 -> 3
d : 469.0000, 2 -> 1
a : 242.0000, 3 -> 7
b : 313.0000, 3 -> 6
c : 263.0000, 3 -> 4
d : 183.0000, 3 -> 3
a : -291.0000, 4 -> 2
b : -821.0000, 4 -> 3
c : 693.0000, 4 -> 0
d : -51.0000, 4 -> 1
a : 171.0000, 5 -> 6
b : 837.0000, 5 -> 5
c : -927.0000, 5 -> 6
d : 439.0000, 5 -> 2
a : 879.0000, 6 -> 6
b : -480.0000, 6 -> 3
c : 639.0000, 6 -> 3
d : 856.0000, 6 -> 3
a : -872.0000, 7 -> 3
b : 116.0000, 7 -> 2
c : -846.0000, 7 -> 5
d : -622.0000, 7 -> 5
d : -962.0000, 0 -> 5
c : -215.0000, 0 -> 1
c : 672.0000, 1 -> 7
a : 104.0000, 1 -> 4
d : 504.0000, 2 -> 5
d : -284.0000, 2 -> 4
c : 793.0000, 3 -> 4
a : -773.0000, 3 -> 1
c : 457.0000, 4 -> 4
a : 445.0000, 4 -> 0
b : 728.0000, 5 -> 6
a : -510.0000, 5 -> 2
b : 861.0000, 6 -> 5
d : -160.0000, 6 -> 3
d : -131.0000, 7 -> 3
c : -253.0000, 7 -> 0
