a : 86.0000, 0 -> 0
b : 843.0000, 0 -> 3
c : 502.0000, 0 -> 2
d : -213.0000, 0 -> 3
a : -974.0000, 1 -> 2
b : -802.0000, 1 -> 2
c : -691.0000, 1 -> 0
d : -423.0000, 1 -> 3
a : 678.0000, 2 -> 2
b : -508.0000, 2 -> 2
c : -68.0000, 2 -> 0
d : -92.0000, 2 -> 0
a : -637.0000, 3 -> 2
b : -387.0000, 3 -> 2
c : -329.0000, 3 -> 1
d : -260.0000, 3 -> 1
a : 333.0000, 0 -> 1
b : -746.0000, 0 -> 0
b : 417.0000, 1 -> 2
a : 220.0000, 1 -> 0
b : 49.0000, 2 -> 0
b : -212.0000, 2 -> 2
c : 715.0000, 3 -> 3
d : 476.0000, 3 -> 2
