a : 859.0000, 0 -> 0
b : 704.0000, 0 -> 2
c : -353.0000, 0 -> 0
d : -162.0000, 0 -> 3
a : 852.0000, 1 -> 3
b : -927.0000, 1 -> 0
c : -380.0000, 1 -> 1
d : 681.0000, 1 -> 3
a : 82.0000, 2 -> 2
b : -762.0000, 2 -> 3
c : -927.0000, 2 -> 0
d : 819.0000, 2 -> 2
a : -541.0000, 3 -> 3
b : 459.0000, 3 -> 0
c : -408.0000, 3 -> 3
d : -201.0000, 3 -> 1
a : -937.0000, 0 -> 1
a : 398.0000, 0 -> 2
c : 760.0000, 1 -> 1
a : -277.0000, 1 -> 2
d : -600.0000, 2 -> 2
c : -191.0000, 2 -> 2
c : 564.0000, 3 -> 1
a : 363.0000, 3 -> 2
