a : 917.0000, 0 -> 2
b : 55.0000, 0 -> 0
c : 847.0000, 0 -> 4
d : -873.0000, 0 -> 4
a : -15.0000, 1 -> 0
b : 619.0000, 1 -> 1
c : 616.0000, 1 -> 0
d : -137.0000, 1 -> 5
a : 851.0000, 2 -> 7
b : -315.0000, 2 -> 5
c : 698.0000, 2 -> 6
d : -447.0000, 2 -> 5
a : -485.0000, 3 -> 2
b : 282.0000, 3 -> 6
c : 543.0000, 3 -> 3
d : -864.0000, 3 -> 6
a : -569.0000, 4 -> 6
b : -785.0000, 4 -> 0
c : -123.0000, 4 -> 0
d : 688.0000, 4 -> 6
a : -788.0000, 5 -> 3
b : 705.0000, 5 -> 2
c : -42.0000, 5 -> 5
d : 897.0000, 5 -> 1
a : -88.0000, 6 -> 3
b : -574.0000, 6 -> 1
c : -211.0000, 6 -> 4
d : 392.0000, 6 -> 0
a : 622.0000, 7 -> 6
b : 815.0000, 7 -> 2
c : -496.0000, 7 -> 0
d : -493.0000, 7 -> 2
b : 657.0000, 0 -> 6
c : 686.0000, 0 -> 3
c : 742.0000, 1 -> 6
c : -431.0000, 1 -> 5
d : 662.0000, 2 -> 2
d : -89.0000, 2 -> 0
b : -722.0000, 3 -> 2
a : -778.0000, 3 -> 3
c : -798.0000, 4 -> 0
a : 319.0000, 4 -> 0
a : -29.0000, 5 -> 1
a : 443.0000, 5 -> 5
c : 306.0000, 6 -> 6
b : 604.0000, 6 -> 1
c : -90.0000, 7 -> 3
d : -552.0000, 7 -> 7
