a : -463.0000, 0 -> 4
b : -172.0000, 0 -> 6
c : 319.0000, 0 -> 6
d : -737.0000, 0 -> 7
a : -135.0000, 1 -> 0
b : -837.0000, 1 -> 6
c : 790.0000, 1 -> 0
d : 842.0000, 1 -> 0
a : -271.0000, 2 -> 7
b : 175.0000, 2 -> 2
c : 635.0000, 2 -> 3
d : -91.0000, 2 -> 0
a : 329.0000, 3 -> 4
b : 641.0000, 3 -> 5
c : 447.0000, 3 -> 2
d : -508.0000, 3 -> 0
a : 818.0000, 4 -> 2
b : 893.0000, 4 -> 0
c : -184.0000, 4 -> 4
d : -957.0000, 4 -> 0
a : -517.0000, 5 -> 4
b : -803.0000, 5 -> 1
c : -951.0000, 5 -> 4
d : 759.0000, 5 -> 3
a : -738.0000, 6 -> 7
b : 818.0000, 6 -> 6
c : 149.0000, 6 -> 3
d : 482.0000, 6 -> 6
a : -461.0000, 7 -> 0
b : -148.0000, 7 -> 4
c : 177.0000, 7 -> 6
d : 713.0000, 7 -> 0
d : 915.0000, 0 -> 3
b : -662.0000, 0 -> 5
b : -405.0000, 1 -> 2
a : 940.0000, 1 -> 6
a : 449.0000, 2 -> 6
b : -991.0000, 2 -> 1
d : 173.0000, 3 -> 5
c : 308.0000, 3 -> 5
b : 85.0000, 4 -> 4
c : -835.0000, 4 -> 4
c : 15.0000, 5 -> 0
a : -459.0000, 5 -> 5
a : 629.0000, 6 -> 0
d : 932.0000, 6 -> 3
c : -339.0000, 7 -> 0
b : 786.0000, 7 -> 4
