a : -65.0000, 0 -> 0
b : 637.0000, 0 -> 2
c : -192.0000, 0 -> 0
d : 234.0000, 0 -> 0
a : 355.0000, 1 -> 1
b : -570.0000, 1 -> 3
c : 898.0000, 1 -> 1
d : -560.0000, 1 -> 3
a : 814.0000, 2 -> 0
b : -68.0000, 2 -> 3
c : 460.0000, 2 -> 3
d : 69.0000, 2 -> 0
a : 393.0000, 3 -> 0
b : -752.0000, 3 -> 2
c : -560.0000, 3 -> 1
d : -209.0000, 3 -> 3
a : -335.0000, 0 -> 0
c : -204.0000, 0 -> 2
d : -48.0000, 1 -> 3
d : -669.0000, 1 -> 1
d : -156.0000, 2 -> 0
b : 560.0000, 2 -> 0
d : 837.0000, 3 -> 0
b : -523.0000, 3 -> 1
