a : -926.0000, 0 -> 0
b : -10.0000, 0 -> 1
c : 412.0000, 0 -> 1
d : 623.0000, 0 -> 1
a : -273.0000, 1 -> 2
b : 266.0000, 1 -> 0
c : -85.0000, 1 -> 1
d : -303.0000, 1 -> 1
a : 612.0000, 2 -> 2
b : -267.0000, 2 -> 0
c : 790.0000, 2 -> 0
d : 162.0000, 2 -> 2
a : -12.0000, 3 -> 1
b : -625.0000, 3 -> 2
c : -401.0000, 3 -> 2
d : 627.0000, 3 -> 0
d : -158.0000, 0 -> 1
b : -982.0000, 0 -> 0
b : -601.0000, 1 -> 2
b : 294.0000, 1 -> 2
d : 222.0000, 2 -> 2
b : 744.0000, 2 -> 1
b : 285.0000, 3 -> 0
c : -752.0000, 3 -> 3
a : 756.0000, 2 -> 3
