a : -13.0000, 0 -> 0
b : 692.0000, 0 -> 2
c : -156.0000, 0 -> 0
d : -4.0000, 0 -> 2
a : -356.0000, 1 -> 1
b : -810.0000, 1 -> 2
c : -984.0000, 1 -> 0
d : 726.0000, 1 -> 3
a : 186.0000, 2 -> 3
b : -844.0000, 2 -> 2
c : -304.0000, 2 -> 0
d : -262.0000, 2 -> 3
a : 940.0000, 3 -> 3
b : -146.0000, 3 -> 1
c : -480.0000, 3 -> 2
d : -84.0000, 3 -> 0
b : 693.0000, 0 -> 0
d : -123.0000, 0 -> 0
a : -593.0000, 1 -> 1
c : 626.0000, 1 -> 1
c : 901.0000, 2 -> 2
d : 26.0000, 2 -> 0
c : 659.0000, 3 -> 3
a : 231.0000, 3 -> 1
