a : 332.0000, 0 -> 1
b : 951.0000, 0 -> 5
a : 419.0000, 1 -> 6
b : -3.0000, 1 -> 5
a : -768.0000, 2 -> 3
b : 224.0000, 2 -> 6
a : 445.0000, 3 -> 0
b : -650.0000, 3 -> 4
a : -518.0000, 4 -> 4
b : -901.0000, 4 -> 3
a : -691.0000, 5 -> 5
b : 664.0000, 5 -> 4
a : 871.0000, 6 -> 3
b : 394.0000, 6 -> 2
a : -157.0000, 7 -> 4
b : -19.0000, 7 -> 6
a : -417.0000, 0 -> 4
a : 985.0000, 1 -> 4
b : 310.0000, 2 -> 6
a : 367.0000, 3 -> 2
b : 232.0000, 4 -> 1
a : -560.0000, 5 -> 5
a : -634.0000, 6 -> 6
b : 321.0000, 7 -> 6
b : 935.0000, 4 -> 7
