a : 911.0000, 0 -> 1
b : 197.0000, 0 -> 2
c : -803.0000, 0 -> 3
d : -76.0000, 0 -> 0
a : -957.0000, 1 -> 3
b : -69.0000, 1 -> 2
c : 876.0000, 1 -> 0
d : 786.0000, 1 -> 1
a : -125.0000, 2 -> 1
b : -484.0000, 2 -> 0
c : -350.0000, 2 -> 0
d : 175.0000, 2 -> 0
a : -347.0000, 3 -> 0
b : -329.0000, 3 -> 0
c : 697.0000, 3 -> 2
d : 252.0000, 3 -> 2
c : 103.0000, 0 -> 3
b : 439.0000, 0 -> 1
d : 858.0000, 1 -> 2
b : 717.0000, 1 -> 1
c : 41.0000, 2 -> 0
c : 148.0000, 2 -> 3
d : -220.0000, 3 -> 0
b : -459.0000, 3 -> 3
