a : 459.0000, 0 -> 2
b : 422.0000, 0 -> 5
c : 896.0000, 0 -> 7
d : -367.0000, 0 -> 2
a : -868.0000, 1 -> 3
b : -683.0000, 1 -> 6
c : 581.0000, 1 -> 0
d : 455.0000, 1 -> 3
a : 590.0000, 2 -> 0
b : 387.0000, 2 -> 6
c : -944.0000, 2 -> 0
d : 753.0000, 2 -> 4
a : -124.0000, 3 -> 5
b : -441.0000, 3 -> 1
c : 653.0000, 3 -> 3
d : -249.0000, 3 -> 7
a : -862.0000, 4 -> 7
b : 719.0000, 4 -> 3
c : -296.0000, 4 -> 3
d : -3.0000, 4 -> 4
a : -931.0000, 5 -> 7
b : 517.0000, 5 -> 4
c : 732.0000, 5 -> 3
d : 575.0000, 5 -> 3
a : 431.0000, 6 -> 1
b : -659.0000, 6 -> 6
c : 994.0000, 6 -> 7
d : -642.0000, 6 -> 3
a : 237.0000, 7 -> 0
b : 828.0000, 7 -> 6
c : -472.0000, 7 -> 2
d : -694.0000, 7 -> 2
a : -537.0000, 0 -> 3
d : -274.0000, 0 -> 3
d : -560.0000, 1 -> 3
a : 673.0000, 1 -> 3
c : 475.0000, 2 -> 2
b : 3.0000, 2 -> 7
c : 769.0000, 3 -> 3
b : -90.0000, 3 -> 6
c : 952.0000, 4 -> 4
c : -639.0000, 4 -> 7
b : 14.0000, 5 -> 3
c : -461.0000, 5 -> 2
a : 682.0000, 6 -> 3
c : 970.0000, 6 -> 6
c : -995.0000, 7 -> 1
c : 631.0000, 7 -> 6
