a : 129.0000, 0 -> 1
b : 665.0000, 0 -> 2
c : 22.0000, 0 -> 2
d : -770.0000, 0 -> 0
a : 292.0000, 1 -> 0
b : -613.0000, 1 -> 2
c : 792.0000, 1 -> 2
d : 262.0000, 1 -> 0
a : -554.0000, 2 -> 3
b : 162.0000, 2 -> 1
c : -149.0000, 2 -> 2
d : 579.0000, 2 -> 2
a : 374.0000, 3 -> 2
b : 238.0000, 3 -> 3
c : -788.0000, 3 -> 1
d : -528.0000, 3 -> 0
b : -390.0000, 0 -> 2
d : 47.0000, 0 -> 1
b : -860.0000, 1 -> 0
d : 776.0000, 1 -> 1
c : -297.0000, 2 -> 2
a : -518.0000, 2 -> 2
c : -896.0000, 3 -> 3
c : -430.0000, 3 -> 0
