a : 465.0000, 0 -> 1
b : -893.0000, 0 -> 5
c : 927.0000, 0 -> 0
d : -541.0000, 0 -> 5
a : -252.0000, 1 -> 5
b : 357.0000, 1 -> 7
c : 69.0000, 1 -> 1
d : -153.0000, 1 -> 1
a : -532.0000, 2 -> 2
b : -162.0000, 2 -> 7
c : 1.0000, 2 -> 0
d : 679.0000, 2 -> 6
a : -351.0000, 3 -> 3
b : -787.0000, 3 -> 6
c : 709.0000, 3 -> 7
d : 455.0000, 3 -> 2
a : 971.0000, 4 -> 3
b : -848.0000, 4 -> 6
c : 645.0000, 4 -> 4
d : 342.0000, 4 -> 4
a : -787.0000, 5 -> 3
b : 404.0000, 5 -> 0
c : 510.0000, 5 -> 7
d : -540.0000, 5 -> 6
a : -478.0000, 6 -> 3
b : -976.0000, 6 -> 0
c : 381.0000, 6 -> 5
d : -10.0000, 6 -> 1
a : 509.0000, 7 -> 3
b : -767.0000, 7 -> 6
c : 18.0000, 7 -> 1
d : -486.0000, 7 -> 2
d : 738.0000, 0 -> 4
b : -275.0000, 0 -> 3
d : -267.0000, 1 -> 3
a : -848.0000, 1 -> 2
d : 212.0000, 2 -> 0
d : -163.0000, 2 -> 6
b : -630.0000, 3 -> 0
a : -427.0000, 3 -> 4
c : 570.0000, 4 -> 6
c : -928.0000, 4 -> 5
d : -536.0000, 5 -> 1
a : 55.0000, 5 -> 6
c : 332.0000, 6 -> 5
b : -458.0000, 6 -> 2
c : 737.0000, 7 -> 1
a : 777.0000, 7 -> 1
