a : -932.0000, 0 -> 1
b : 938.0000, 0 -> 2
c : -709.0000, 0 -> 0
d : 377.0000, 0 -> 1
a : -939.0000, 1 -> 3
b : -349.0000, 1 -> 2
c : -940.0000, 1 -> 1
d : -538.0000, 1 -> 3
a : -484.0000, 2 -> 0
b : 868.0000, 2 -> 3
c : -193.0000, 2 -> 2
d : -512.0000, 2 -> 3
a : -461.0000, 3 -> 0
b : 174.0000, 3 -> 0
c : 258.0000, 3 -> 1
d : -676.0000, 3 -> 1
a : 774.0000, 0 -> 0
a : -830.0000, 0 -> 1
a : -438.0000, 1 -> 1
c : -419.0000, 1 -> 0
a : -346.0000, 2 -> 1
a : 674.0000, 2 -> 0
a : 318.0000, 3 -> 0
c : -324.0000, 3 -> 0
