a : 876.0000, 0 -> 2
b : -235.0000, 0 -> 4
a : -569.0000, 1 -> 1
b : -119.0000, 1 -> 5
a : -622.0000, 2 -> 4
b : -578.0000, 2 -> 6
a : 852.0000, 3 -> 0
b : -432.0000, 3 -> 3
a : -634.0000, 4 -> 7
b : 212.0000, 4 -> 3
a : 68.0000, 5 -> 7
b : -472.0000, 5 -> 0
a : 228.0000, 6 -> 0
b : 535.0000, 6 -> 2
a : -308.0000, 7 -> 4
b : 61.0000, 7 -> 3
a : 779.0000, 0 -> 5
b : -983.0000, 1 -> 1
b : 59.0000, 2 -> 6
a : -556.0000, 3 -> 0
b : -446.0000, 4 -> 0
a : -99.0000, 5 -> 0
b : -173.0000, 6 -> 0
b : -86.0000, 7 -> 4
b : -327.0000, 3 -> 1
