a : -22.0000, 0 -> 2
b : -396.0000, 0 -> 3
c : 7.0000, 0 -> 1
d : -411.0000, 0 -> 1
a : 393.0000, 1 -> 1
b : -463.0000, 1 -> 3
c : 349.0000, 1 -> 3
d : -288.0000, 1 -> 0
a : -546.0000, 2 -> 3
b : -461.0000, 2 -> 2
c : -904.0000, 2 -> 3
d : 227.0000, 2 -> 1
a : -892.0000, 3 -> 3
b : 264.0000, 3 -> 2
c : 115.0000, 3 -> 3
d : -624.0000, 3 -> 3
b : 26.0000, 0 -> 3
a : 14.0000, 0 -> 2
c : -101.0000, 1 -> 0
b : -116.0000, 1 -> 2
b : -553.0000, 2 -> 3
d : 451.0000, 2 -> 0
b : 328.0000, 3 -> 1
a : 725.0000, 3 -> 0
