a : 415.0000, 0 -> 0
b : -259.0000, 0 -> 3
c : 687.0000, 0 -> 2
d : 301.0000, 0 -> 3
a : -288.0000, 1 -> 3
b : -65.0000, 1 -> 1
c : 697.0000, 1 -> 2
d : 803.0000, 1 -> 2
a : -953.0000, 2 -> 3
b : 92.0000, 2 -> 3
c : 967.0000, 2 -> 1
d : -46.0000, 2 -> 1
a : -32.0000, 3 -> 3
b : -778.0000, 3 -> 1
c : -415.0000, 3 -> 1
d : 505.0000, 3 -> 0
a : 969.0000, 0 -> 2
c : 722.0000, 0 -> 3
b : -30.0000, 1 -> 2
d : -195.0000, 1 -> 1
b : -520.0000, 2 -> 0
b : 736.0000, 2 -> 1
a : -490.0000, 3 -> 3
c : 697.0000, 3 -> 3
