a : 713.0000, 0 -> 0
b : 638.0000, 0 -> 0
c : -517.0000, 0 -> 2
d : 802.0000, 0 -> 1
a : -404.0000, 1 -> 2
b : 446.0000, 1 -> 1
c : -302.0000, 1 -> 1
d : 947.0000, 1 -> 1
a : 327.0000, 2 -> 1
b : 93.0000, 2 -> 2
c : 288.0000, 2 -> 3
d : -573.0000, 2 -> 1
a : 770.0000, 3 -> 1
b : -421.0000, 3 -> 1
c : 956.0000, 3 -> 0
d : 268.0000, 3 -> 1
a : 788.0000, 0 -> 0
d : 210.0000, 0 -> 0
d : -48.0000, 1 -> 2
c : -611.0000, 1 -> 0
a : 531.0000, 2 -> 0
b : 436.0000, 2 -> 2
d : 566.0000, 3 -> 2
d : 818.0000, 3 -> 0
