a : -559.0000, 0 -> 3
b : -808.0000, 0 -> 1
c : 9.0000, 0 -> 0
d : 867.0000, 0 -> 2
a : -13.0000, 1 -> 0
b : -856.0000, 1 -> 2
c : -614.0000, 1 -> 3
d : -370.0000, 1 -> 1
a : -722.0000, 2 -> 1
b : -340.0000, 2 -> 0
c : 854.0000, 2 -> 1
d : -608.0000, 2 -> 1
a : -627.0000, 3 -> 0
b : -681.0000, 3 -> 2
c : 635.0000, 3 -> 1
d : -339.0000, 3 -> 1
c : 995.0000, 0 -> 1
d : -359.0000, 0 -> 0
d : 245.0000, 1 -> 2
a : -959.0000, 1 -> 3
c : -174.0000, 2 -> 0
b : -224.0000, 2 -> 2
d : -80.0000, 3 -> 1
c : -19.0000, 3 -> 1
