a : -745.0000, 0 -> 3
b : 858.0000, 0 -> 4
a : 163.0000, 1 -> 5
b : 982.0000, 1 -> 7
a : 824.0000, 2 -> 6
b : 569.0000, 2 -> 2
a : 405.0000, 3 -> 4
b : 976.0000, 3 -> 1
a : 618.0000, 4 -> 1
b : -670.0000, 4 -> 2
a : 474.0000, 5 -> 2
b : -182.0000, 5 -> 3
a : 273.0000, 6 -> 1
b : 348.0000, 6 -> 5
a : -757.0000, 7 -> 1
b : -123.0000, 7 -> 5
a : -972.0000, 0 -> 5
b : 933.0000, 1 -> 7
b : 402.0000, 2 -> 7
b : 592.0000, 3 -> 6
a : 635.0000, 4 -> 6
b : -584.0000, 5 -> 6
b : 876.0000, 6 -> 6
b : -350.0000, 7 -> 0
