a : 877.0000, 0 -> 4
b : 321.0000, 0 -> 7
c : -14.0000, 0 -> 0
d : 490.0000, 0 -> 6
a : -933.0000, 1 -> 4
b : 572.0000, 1 -> 0
c : -348.0000, 1 -> 1
d : -158.0000, 1 -> 5
a : -923.0000, 2 -> 6
b : -567.0000, 2 -> 2
c : 638.0000, 2 -> 7
d : -614.0000, 2 -> 7
a : 212.0000, 3 -> 7
b : 536.0000, 3 -> 2
c : 384.0000, 3 -> 1
d : 850.0000, 3 -> 2
a : 318.0000, 4 -> 3
b : 946.0000, 4 -> 0
c : -802.0000, 4 -> 0
d : -376.0000, 4 -> 4
a : -295.0000, 5 -> 1
b : 529.0000, 5 -> 0
c : 305.0000, 5 -> 7
d : 313.0000, 5 -> 1
a : 328.0000, 6 -> 1
b : -813.0000, 6 -> 7
c : 536.0000, 6 -> 6
d : -990.0000, 6 -> 6
a : 360.0000, 7 -> 7
b : -325.0000, 7 -> 7
c : 705.0000, 7 -> 2
d : -979.0000, 7 -> 3
d : 891.0000, 0 -> 0
c : -793.0000, 0 -> 1
d : 60.0000, 1 -> 5
d : 902.0000, 1 -> 1
b : -65.0000, 2 -> 0
c : 652.0000, 2 -> 7
a : -155.0000, 3 -> 0
d : 823.0000, 3 -> 1
d : -132.0000, 4 -> 7
c : -310.0000, 4 -> 0
c : -333.0000, 5 -> 0
a : -378.0000, 5 -> 3
a : -334.0000, 6 -> 4
b : 356.0000, 6 -> 4
b : -232.0000, 7 -> 4
d : -149.0000, 7 -> 3
