a : -854.0000, 0 -> 2
b : 562.0000, 0 -> 4
c : -380.0000, 0 -> 0
d : -940.0000, 0 -> 6
a : 562.0000, 1 -> 1
b : -594.0000, 1 -> 6
c : -17.0000, 1 -> 3
d : 952.0000, 1 -> 0
a : 642.0000, 2 -> 1
b : -345.0000, 2 -> 5
c : -885.0000, 2 -> 2
d : 436.0000, 2 -> 5
a : 751.0000, 3 -> 7
b : 373.0000, 3 -> 1
c : -676.0000, 3 -> 4
d : 864.0000, 3 -> 7
a : 468.0000, 4 -> 3
b : 794.0000, 4 -> 0
c : 683.0000, 4 -> 4
d : 338.0000, 4 -> 1
a : 205.0000, 5 -> 7
b : -172.0000, 5 -> 3
c : 294.0000, 5 -> 5
d : -440.0000, 5 -> 7
a : -473.0000, 6 -> 4
b : -444.0000, 6 -> 5
c : 730.0000, 6 -> 0
d : 178.0000, 6 -> 1
a : -721.0000, 7 -> 0
b : 56.0000, 7 -> 2
c : -214.0000, 7 -> 4
d : 58.0000, 7 -> 2
a : -814.0000, 0 -> 3
b : -647.0000, 0 -> 3
c : 77.0000, 1 -> 4
b : 596.0000, 1 -> 0
a : 115.0000, 2 -> 2
d : -801.0000, 2 -> 2
a : -578.0000, 3 -> 7
d : 720.0000, 3 -> 0
a : -452.0000, 4 -> 7
b : 785.0000, 4 -> 1
b : -488.0000, 5 -> 3
d : 783.0000, 5 -> 7
a : 752.0000, 6 -> 2
c : 682.0000, 6 -> 7
d : 773.0000, 7 -> 0
a : 661.0000, 7 -> 3
