a : 648.0000, 0 -> 1
b : 298.0000, 0 -> 1
c : 190.0000, 0 -> 3
d : 898.0000, 0 -> 0
a : 784.0000, 1 -> 0
b : -338.0000, 1 -> 0
c : 885.0000, 1 -> 2
d : 59.0000, 1 -> 0
a : -483.0000, 2 -> 3
b : 190.0000, 2 -> 3
c : 673.0000, 2 -> 3
d : 874.0000, 2 -> 1
a : 96.0000, 3 -> 1
b : -239.0000, 3 -> 3
c : -674.0000, 3 -> 1
d : -445.0000, 3 -> 3
c : -587.0000, 0 -> 1
a : 815.0000, 0 -> 0
c : -935.0000, 1 -> 1
c : -192.0000, 1 -> 3
a : -181.0000, 2 -> 3
b : -897.0000, 2 -> 3
a : -946.0000, 3 -> 0
b : -926.0000, 3 -> 3
