a : -680.0000, 0 -> 0
b : -960.0000, 0 -> 1
c : -499.0000, 0 -> 0
d : 397.0000, 0 -> 0
a : -147.0000, 1 -> 2
b : 58.0000, 1 -> 1
c : -33.0000, 1 -> 0
d : -293.0000, 1 -> 3
a : 798.0000, 2 -> 2
b : 589.0000, 2 -> 1
c : -656.0000, 2 -> 2
d : 509.0000, 2 -> 0
a : 576.0000, 3 -> 0
b : -795.0000, 3 -> 2
c : -604.0000, 3 -> 0
d : 528.0000, 3 -> 1
b : 721.0000, 0 -> 0
c : 264.0000, 0 -> 1
b : 332.0000, 1 -> 3
d : 590.0000, 1 -> 1
a : -584.0000, 2 -> 0
a : -424.0000, 2 -> 1
a : -758.0000, 3 -> 3
d : -409.0000, 3 -> 3
