a : 240.0000, 0 -> 5
b : 824.0000, 0 -> 7
c : 795.0000, 0 -> 3
d : -358.0000, 0 -> 6
a : 987.0000, 1 -> 0
b : -952.0000, 1 -> 2
c : -339.0000, 1 -> 7
d : -857.0000, 1 -> 6
a : 729.0000, 2 -> 0
b : 255.0000, 2 -> 6
c : -709.0000, 2 -> 4
d : -835.0000, 2 -> 7
a : 503.0000, 3 -> 7
b : 887.0000, 3 -> 6
c : 104.0000, 3 -> 0
d : 628.0000, 3 -> 3
a : 243.0000, 4 -> 5
b : -459.0000, 4 -> 6
c : -35.0000, 4 -> 1
d : 676.0000, 4 -> 2
a : -653.0000, 5 -> 7
b : -591.0000, 5 -> 2
c : 694.0000, 5 -> 4
d : 842.0000, 5 -> 2
a : -523.0000, 6 -> 4
b : -799.0000, 6 -> 6
c : -779.0000, 6 -> 2
d : -37.0000, 6 -> 0
a : -922.0000, 7 -> 5
b : 931.0000, 7 -> 0
c : -497.0000, 7 -> 7
d : 232.0000, 7 -> 5
b : 708.0000, 0 -> 4
b : 440.0000, 0 -> 3
d : 204.0000, 1 -> 7
b : -281.0000, 1 -> 4
d : 471.0000, 2 -> 3
b : 627.0000, 2 -> 6
d : 574.0000, 3 -> 3
a : 647.0000, 3 -> 7
c : 408.0000, 4 -> 6
a : 467.0000, 4 -> 2
a : -495.0000, 5 -> 2
c : -304.0000, 5 -> 1
b : -9.0000, 6 -> 2
b : 511.0000, 6 -> 7
b : -162.0000, 7 -> 6
c : -531.0000, 7 -> 0
