a : 740.0000, 0 -> 5
b : 924.0000, 0 -> 0
c : -1.0000, 0 -> 6
d : -17.0000, 0 -> 0
a : -855.0000, 1 -> 2
b : 0.0000, 1 -> 6
c : -231.0000, 1 -> 6
d : -81.0000, 1 -> 0
a : -66.0000, 2 -> 1
b : 774.0000, 2 -> 2
c : 12.0000, 2 -> 5
d : -871.0000, 2 -> 4
a : 689.0000, 3 -> 1
b : -574.0000, 3 -> 1
c : -154.0000, 3 -> 1
d : -218.0000, 3 -> 0
a : -843.0000, 4 -> 2
b : -294.0000, 4 -> 7
c : -909.0000, 4 -> 6
d : 83.0000, 4 -> 6
a : -519.0000, 5 -> 4
b : 494.0000, 5 -> 3
c : -219.0000, 5 -> 3
d : 179.0000, 5 -> 4
a : -170.0000, 6 -> 0
b : -714.0000, 6 -> 1
c : -90.0000, 6 -> 5
d : -284.0000, 6 -> 7
a : -694.0000, 7 -> 5
b : 864.0000, 7 -> 5
c : -348.0000, 7 -> 5
d : 639.0000, 7 -> 1
b : 333.0000, 0 -> 0
a : 778.0000, 0 -> 1
a : 187.0000, 1 -> 3
b : -697.0000, 1 -> 1
b : 932.0000, 2 -> 3
b : 462.0000, 2 -> 0
a : -614.0000, 3 -> 2
a : -279.0000, 3 -> 3
a : 319.0000, 4 -> 4
d : 37.0000, 4 -> 4
d : -429.0000, 5 -> 2
b : 789.0000, 5 -> 1
b : 412.0000, 6 -> 5
a : -436.0000, 6 -> 2
a : -88.0000, 7 -> 1
a : 426.0000, 7 -> 7
