a : 398.0000, 0 -> 2
b : 843.0000, 0 -> 1
a : -767.0000, 1 -> 5
b : 546.0000, 1 -> 2
a : 361.0000, 2 -> 3
b : -924.0000, 2 -> 0
a : -287.0000, 3 -> 5
b : -527.0000, 3 -> 4
a : -372.0000, 4 -> 2
b : 567.0000, 4 -> 6
a : 980.0000, 5 -> 5
b : -119.0000, 5 -> 5
a : -535.0000, 6 -> 6
b : 159.0000, 6 -> 5
a : 805.0000, 7 -> 2
b : 426.0000, 7 -> 3
b : 850.0000, 0 -> 1
b : 707.0000, 1 -> 7
b : -594.0000, 2 -> 5
a : -313.0000, 3 -> 3
a : 40.0000, 4 -> 5
b : 27.0000, 5 -> 5
a : 431.0000, 6 -> 7
b : 888.0000, 7 -> 6
