a : 227.0000, 0 -> 6
b : -457.0000, 0 -> 3
c : -430.0000, 0 -> 1
d : 195.0000, 0 -> 1
a : 777.0000, 1 -> 1
b : -11.0000, 1 -> 1
c : 835.0000, 1 -> 1
d : -801.0000, 1 -> 6
a : -625.0000, 2 -> 3
b : -918.0000, 2 -> 5
c : 570.0000, 2 -> 6
d : 526.0000, 2 -> 1
a : 162.0000, 3 -> 5
b : -433.0000, 3 -> 6
c : -749.0000, 3 -> 7
d : 240.0000, 3 -> 0
a : -70.0000, 4 -> 2
b : 5.0000, 4 -> 4
c : 991.0000, 4 -> 5
d : 62.0000, 4 -> 2
a : -12.0000, 5 -> 4
b : -172.0000, 5 -> 5
c : 714.0000, 5 -> 3
d : 609.0000, 5 -> 2
a : -995.0000, 6 -> 3
b : 678.0000, 6 -> 6
c : 441.0000, 6 -> 5
d : 879.0000, 6 -> 4
a : -383.0000, 7 -> 5
b : -477.0000, 7 -> 5
c : 335.0000, 7 -> 2
d : 797.0000, 7 -> 3
b : -525.0000, 0 -> 0
d : -709.0000, 0 -> 3
b : 19.0000, 1 -> 7
d : 567.0000, 1 -> 1
b : 65.0000, 2 -> 7
d : 81.0000, 2 -> 0
d : -225.0000, 3 -> 2
b : -775.0000, 3 -> 1
c : -447.0000, 4 -> 4
b : -50.0000, 4 -> 6
a : -456.0000, 5 -> 5
a : -4.0000, 5 -> 4
a : 429.0000, 6 -> 6
a : 714.0000, 6 -> 7
d : 811.0000, 7 -> 4
b : 973.0000, 7 -> 0
