a : -674.0000, 0 -> 5
b : 469.0000, 0 -> 0
a : 738.0000, 1 -> 0
b : 743.0000, 1 -> 5
a : 448.0000, 2 -> 0
b : -83.0000, 2 -> 5
a : -9.0000, 3 -> 5
b : 970.0000, 3 -> 0
a : 308.0000, 4 -> 1
b : 452.0000, 4 -> 2
a : -923.0000, 5 -> 4
b : -795.0000, 5 -> 0
a : -141.0000, 6 -> 4
b : 647.0000, 6 -> 5
a : -527.0000, 7 -> 3
b : -504.0000, 7 -> 2
b : 692.0000, 0 -> 4
b : 468.0000, 1 -> 2
b : -237.0000, 2 -> 1
b : -740.0000, 3 -> 4
a : 812.0000, 4 -> 1
b : 946.0000, 5 -> 3
a : -344.0000, 6 -> 1
b : 132.0000, 7 -> 0
a : -586.0000, 4 -> 7
b : -966.0000, 1 -> 6
