a : 963.0000, 0 -> 3
b : -504.0000, 0 -> 7
c : 924.0000, 0 -> 3
d : -442.0000, 0 -> 2
a : -424.0000, 1 -> 2
b : 937.0000, 1 -> 7
c : 618.0000, 1 -> 5
d : -896.0000, 1 -> 4
a : 611.0000, 2 -> 4
b : -880.0000, 2 -> 1
c : -431.0000, 2 -> 3
d : 371.0000, 2 -> 0
a : -718.0000, 3 -> 4
b : -165.0000, 3 -> 5
c : 141.0000, 3 -> 5
d : -946.0000, 3 -> 7
a : -806.0000, 4 -> 4
b : 738.0000, 4 -> 0
c : -855.0000, 4 -> 0
d : -432.0000, 4 -> 3
a : 761.0000, 5 -> 3
b : 868.0000, 5 -> 3
c : -179.0000, 5 -> 7
d : 842.0000, 5 -> 6
a : 343.0000, 6 -> 2
b : 593.0000, 6 -> 1
c : -740.0000, 6 -> 4
d : -52.0000, 6 -> 2
a : 720.0000, 7 -> 0
b : -304.0000, 7 -> 5
c : -986.0000, 7 -> 7
d : -779.0000, 7 -> 0
c : -912.0000, 0 -> 0
c : 142.0000, 0 -> 4
a : -527.0000, 1 -> 5
b : -142.0000, 1 -> 4
c : 470.0000, 2 -> 5
b : -631.0000, 2 -> 2
b : 160.0000, 3 -> 6
b : 97.0000, 3 -> 5
a : -694.0000, 4 -> 7
d : 880.0000, 4 -> 7
d : 417.0000, 5 -> 1
c : -181.0000, 5 -> 6
d : 334.0000, 6 -> 4
b : 84.0000, 6 -> 1
d : 315.0000, 7 -> 3
b : 749.0000, 7 -> 5
