a : -907.0000, 0 -> 0
b : 772.0000, 0 -> 3
c : 3.0000, 0 -> 2
d : -789.0000, 0 -> 2
a : 5.0000, 1 -> 0
b : 786.0000, 1 -> 3
c : -159.0000, 1 -> 1
d : 739.0000, 1 -> 0
a : 352.0000, 2 -> 3
b : 4.0000, 2 -> 0
c : -594.0000, 2 -> 1
d : -581.0000, 2 -> 1
a : -94.0000, 3 -> 0
b : 437.0000, 3 -> 0
c : 953.0000, 3 -> 2
d : 965.0000, 3 -> 3
b : -739.0000, 0 -> 3
b : -276.0000, 0 -> 0
c : -139.0000, 1 -> 3
d : -49.0000, 1 -> 1
b : -881.0000, 2 -> 2
c : 796.0000, 2 -> 3
c : -144.0000, 3 -> 3
c : -135.0000, 3 -> 1
