a : -930.0000, 0 -> 3
b : 607.0000, 0 -> 2
c : -369.0000, 0 -> 0
d : 554.0000, 0 -> 2
a : -313.0000, 1 -> 3
b : 885.0000, 1 -> 2
c : -159.0000, 1 -> 3
d : 457.0000, 1 -> 0
a : -37.0000, 2 -> 3
b : -203.0000, 2 -> 2
c : -614.0000, 2 -> 0
d : 688.0000, 2 -> 1
a : -981.0000, 3 -> 3
b : -813.0000, 3 -> 2
c : -333.0000, 3 -> 0
d : 957.0000, 3 -> 1
d : 584.0000, 0 -> 2
b : -977.0000, 0 -> 0
b : 528.0000, 1 -> 1
b : -558.0000, 1 -> 1
d : 702.0000, 2 -> 2
a : -352.0000, 2 -> 1
b : -15.0000, 3 -> 3
d : 772.0000, 3 -> 1
