a : -810.0000, 0 -> 6
b : 65.0000, 0 -> 7
c : -582.0000, 0 -> 6
d : -512.0000, 0 -> 3
a : -796.0000, 1 -> 2
b : 478.0000, 1 -> 6
c : -44.0000, 1 -> 1
d : 357.0000, 1 -> 6
a : 761.0000, 2 -> 7
b : 518.0000, 2 -> 5
c : -887.0000, 2 -> 1
d : 848.0000, 2 -> 7
a : 948.0000, 3 -> 6
b : -894.0000, 3 -> 2
c : -833.0000, 3 -> 4
d : -424.0000, 3 -> 5
a : 942.0000, 4 -> 4
b : -624.0000, 4 -> 5
c : -957.0000, 4 -> 6
d : -627.0000, 4 -> 1
a : 292.0000, 5 -> 4
b : -196.0000, 5 -> 7
c : -754.0000, 5 -> 1
d : -497.0000, 5 -> 1
a : 51.0000, 6 -> 3
b : -960.0000, 6 -> 7
c : -620.0000, 6 -> 0
d : 708.0000, 6 -> 3
a : 731.0000, 7 -> 5
b : 103.0000, 7 -> 4
c : 103.0000, 7 -> 7
d : 647.0000, 7 -> 2
c : -575.0000, 0 -> 1
a : -350.0000, 0 -> 7
a : -711.0000, 1 -> 6
b : 44.0000, 1 -> 7
a : 258.0000, 2 -> 1
d : -909.0000, 2 -> 4
b : 133.0000, 3 -> 1
c : 554.0000, 3 -> 2
b : 309.0000, 4 -> 4
d : -923.0000, 4 -> 7
a : 486.0000, 5 -> 5
b : -746.0000, 5 -> 3
c : 591.0000, 6 -> 3
c : -328.0000, 6 -> 2
b : 686.0000, 7 -> 5
c : 930.0000, 7 -> 1
