a : -74.0000, 0 -> 2
b : 325.0000, 0 -> 3
c : -230.0000, 0 -> 3
d : 383.0000, 0 -> 1
a : -267.0000, 1 -> 4
b : -354.0000, 1 -> 4
c : -444.0000, 1 -> 2
d : 7.0000, 1 -> 1
a : 719.0000, 2 -> 5
b : -337.0000, 2 -> 0
c : 941.0000, 2 -> 2
d : -524.0000, 2 -> 2
a : 220.0000, 3 -> 3
b : 77.0000, 3 -> 7
c : -938.0000, 3 -> 5
d : -859.0000, 3 -> 0
a : -844.0000, 4 -> 1
b : -822.0000, 4 -> 0
c : 146.0000, 4 -> 3
d : -446.0000, 4 -> 0
a : -612.0000, 5 -> 0
b : 664.0000, 5 -> 2
c : -91.0000, 5 -> 2
d : -492.0000, 5 -> 5
a : 212.0000, 6 -> 6
b : -109.0000, 6 -> 2
c : 522.0000, 6 -> 6
d : 613.0000, 6 -> 7
a : 655.0000, 7 -> 7
b : 596.0000, 7 -> 3
c : 24.0000, 7 -> 0
d : -462.0000, 7 -> 1
c : 110.0000, 0 -> 0
b : 258.0000, 0 -> 2
c : 372.0000, 1 -> 1
b : 59.0000, 1 -> 5
b : 235.0000, 2 -> 4
c : 965.0000, 2 -> 6
a : 902.0000, 3 -> 4
b : -109.0000, 3 -> 2
b : -809.0000, 4 -> 6
a : -153.0000, 4 -> 5
d : -108.0000, 5 -> 5
d : -764.0000, 5 -> 4
c : 400.0000, 6 -> 6
a : 82.0000, 6 -> 4
c : -503.0000, 7 -> 4
a : -995.0000, 7 -> 2
