a : -966.0000, 0 -> 1
b : -27.0000, 0 -> 0
c : 847.0000, 0 -> 2
d : -938.0000, 0 -> 3
a : -325.0000, 1 -> 1
b : 506.0000, 1 -> 0
c : 654.0000, 1 -> 3
d : -623.0000, 1 -> 0
a : -779.0000, 2 -> 3
b : 505.0000, 2 -> 2
c : -478.0000, 2 -> 3
d : 11.0000, 2 -> 0
a : 750.0000, 3 -> 1
b : -736.0000, 3 -> 3
c : -871.0000, 3 -> 0
d : -936.0000, 3 -> 0
c : 232.0000, 0 -> 2
d : 578.0000, 0 -> 2
b : -819.0000, 1 -> 1
b : -717.0000, 1 -> 2
b : 885.0000, 2 -> 0
a : 766.0000, 2 -> 0
a : 75.0000, 3 -> 2
a : 40.0000, 3 -> 2
