a : -277.0000, 0 -> 1
b : -203.0000, 0 -> 3
c : 536.0000, 0 -> 0
d : 795.0000, 0 -> 1
a : 596.0000, 1 -> 2
b : -236.0000, 1 -> 1
c : 184.0000, 1 -> 0
d : 411.0000, 1 -> 1
a : 494.0000, 2 -> 3
b : -831.0000, 2 -> 1
c : 463.0000, 2 -> 0
d : -322.0000, 2 -> 0
a : -793.0000, 3 -> 0
b : 839.0000, 3 -> 0
c : 490.0000, 3 -> 1
d : 314.0000, 3 -> 0
d : -169.0000, 0 -> 0
c : -697.0000, 0 -> 2
a : -650.0000, 1 -> 3
b : 152.0000, 1 -> 3
d : -774.0000, 2 -> 0
c : 850.0000, 2 -> 3
d : 598.0000, 3 -> 1
d : 148.0000, 3 -> 0
