a : -926.0000, 0 -> 3
b : -337.0000, 0 -> 1
a : 847.0000, 1 -> 1
b : -519.0000, 1 -> 1
a : -784.0000, 2 -> 0
b : -709.0000, 2 -> 7
a : 576.0000, 3 -> 1
b : 190.0000, 3 -> 7
a : -842.0000, 4 -> 1
b : 245.0000, 4 -> 2
a : -247.0000, 5 -> 0
b : 486.0000, 5 -> 5
a : -473.0000, 6 -> 1
b : 6.0000, 6 -> 4
a : -791.0000, 7 -> 1
b : 815.0000, 7 -> 1
b : -891.0000, 0 -> 4
b : -637.0000, 1 -> 1
b : -111.0000, 2 -> 1
b : 50.0000, 3 -> 5
a : -382.0000, 4 -> 7
b : 328.0000, 5 -> 2
a : -161.0000, 6 -> 6
a : -121.0000, 7 -> 4
a : -952.0000, 2 -> 6
