a : -600.0000, 0 -> 0
b : -111.0000, 0 -> 1
a : -703.0000, 1 -> 7
b : 770.0000, 1 -> 3
a : -326.0000, 2 -> 6
b : 65.0000, 2 -> 5
a : -384.0000, 3 -> 1
b : 94.0000, 3 -> 0
a : -566.0000, 4 -> 7
b : 157.0000, 4 -> 1
a : 491.0000, 5 -> 2
b : -677.0000, 5 -> 5
a : 760.0000, 6 -> 7
b : 938.0000, 6 -> 4
a : 942.0000, 7 -> 7
b : -976.0000, 7 -> 3
a : -963.0000, 0 -> 2
a : 624.0000, 1 -> 6
a : 533.0000, 2 -> 2
a : 113.0000, 3 -> 0
b : 898.0000, 4 -> 7
a : -799.0000, 5 -> 1
b : -392.0000, 6 -> 0
a : 772.0000, 7 -> 3
