a : 659.0000, 0 -> 0
b : -363.0000, 0 -> 5
c : -843.0000, 0 -> 4
d : -532.0000, 0 -> 5
a : -59.0000, 1 -> 6
b : -261.0000, 1 -> 7
c : 61.0000, 1 -> 7
d : 968.0000, 1 -> 0
a : 575.0000, 2 -> 1
b : 543.0000, 2 -> 1
c : 33.0000, 2 -> 7
d : -600.0000, 2 -> 0
a : -624.0000, 3 -> 7
b : -852.0000, 3 -> 7
c : 510.0000, 3 -> 4
d : 439.0000, 3 -> 7
a : -648.0000, 4 -> 2
b : 766.0000, 4 -> 3
c : 307.0000, 4 -> 1
d : 492.0000, 4 -> 7
a : 353.0000, 5 -> 5
b : 214.0000, 5 -> 3
c : 910.0000, 5 -> 4
d : 736.0000, 5 -> 6
a : 636.0000, 6 -> 0
b : -347.0000, 6 -> 1
c : -250.0000, 6 -> 5
d : 267.0000, 6 -> 1
a : -368.0000, 7 -> 1
b : -606.0000, 7 -> 7
c : -949.0000, 7 -> 3
d : 604.0000, 7 -> 5
a : 989.0000, 0 -> 6
a : -672.0000, 0 -> 0
a : -73.0000, 1 -> 2
d : 25.0000, 1 -> 2
c : -734.0000, 2 -> 7
b : -60.0000, 2 -> 1
b : -696.0000, 3 -> 3
a : 494.0000, 3 -> 1
c : 809.0000, 4 -> 6
c : 69.0000, 4 -> 5
b : -501.0000, 5 -> 4
b : 84.0000, 5 -> 5
c : 449.0000, 6 -> 6
d : -435.0000, 6 -> 1
a : -201.0000, 7 -> 4
b : -274.0000, 7 -> 1
