a : -887.0000, 0 -> 3
b : -288.0000, 0 -> 2
c : -963.0000, 0 -> 1
d : -587.0000, 0 -> 3
a : -223.0000, 1 -> 1
b : 371.0000, 1 -> 1
c : -359.0000, 1 -> 3
d : -322.0000, 1 -> 1
a : 769.0000, 2 -> 1
b : 475.0000, 2 -> 1
c : -286.0000, 2 -> 3
d : -916.0000, 2 -> 2
a : 974.0000, 3 -> 0
b : -177.0000, 3 -> 2
c : -404.0000, 3 -> 2
d : -319.0000, 3 -> 2
d : -178.0000, 0 -> 2
c : -362.0000, 0 -> 2
b : -810.0000, 1 -> 2
a : 755.0000, 1 -> 1
a : 681.0000, 2 -> 3
d : -971.0000, 2 -> 1
b : 793.0000, 3 -> 2
d : -760.0000, 3 -> 3
