a : -81.0000, 0 -> 6
b : 709.0000, 0 -> 2
c : -82.0000, 0 -> 7
d : -95.0000, 0 -> 3
a : 48.0000, 1 -> 3
b : 200.0000, 1 -> 1
c : -938.0000, 1 -> 2
d : -250.0000, 1 -> 7
a : -246.0000, 2 -> 1
b : -598.0000, 2 -> 5
c : 738.0000, 2 -> 2
d : 426.0000, 2 -> 3
a : 950.0000, 3 -> 0
b : 967.0000, 3 -> 2
c : 101.0000, 3 -> 6
d : 164.0000, 3 -> 4
a : -923.0000, 4 -> 6
b : -607.0000, 4 -> 5
c : 62.0000, 4 -> 2
d : -234.0000, 4 -> 5
a : -884.0000, 5 -> 0
b : -114.0000, 5 -> 4
c : 65.0000, 5 -> 6
d : -542.0000, 5 -> 0
a : 93.0000, 6 -> 6
b : 431.0000, 6 -> 5
c : -578.0000, 6 -> 6
d : -153.0000, 6 -> 0
a : -824.0000, 7 -> 0
b : -719.0000, 7 -> 2
c : -207.0000, 7 -> 5
d : 702.0000, 7 -> 7
a : 891.0000, 0 -> 5
b : 594.0000, 0 -> 4
c : -754.0000, 1 -> 6
c : -481.0000, 1 -> 0
c : -219.0000, 2 -> 5
d : 551.0000, 2 -> 7
b : -12.0000, 3 -> 4
d : 325.0000, 3 -> 3
d : -986.0000, 4 -> 5
b : 190.0000, 4 -> 7
d : -509.0000, 5 -> 1
d : -327.0000, 5 -> 5
c : 262.0000, 6 -> 1
d : 184.0000, 6 -> 4
a : -693.0000, 7 -> 7
a : 486.0000, 7 -> 6
