a : -244.0000, 0 -> 0
b : -536.0000, 0 -> 0
c : 936.0000, 0 -> 2
d : -623.0000, 0 -> 2
a : -587.0000, 1 -> 0
b : -800.0000, 1 -> 1
c : 411.0000, 1 -> 1
d : 224.0000, 1 -> 0
a : 655.0000, 2 -> 3
b : 706.0000, 2 -> 0
c : 513.0000, 2 -> 3
d : -762.0000, 2 -> 3
a : 393.0000, 3 -> 3
b : 472.0000, 3 -> 2
c : 650.0000, 3 -> 1
d : -868.0000, 3 -> 2
b : 19.0000, 0 -> 2
c : -195.0000, 0 -> 3
d : -578.0000, 1 -> 0
b : 669.0000, 1 -> 0
b : 664.0000, 2 -> 3
a : -556.0000, 2 -> 1
c : -157.0000, 3 -> 3
b : -886.0000, 3 -> 2
