a : -979.0000, 0 -> 7
b : -5.0000, 0 -> 4
c : -40.0000, 0 -> 5
d : -298.0000, 0 -> 1
a : -862.0000, 1 -> 5
b : -635.0000, 1 -> 5
c : 387.0000, 1 -> 2
d : 727.0000, 1 -> 5
a : -916.0000, 2 -> 2
b : -321.0000, 2 -> 4
c : -958.0000, 2 -> 6
d : -491.0000, 2 -> 2
a : -301.0000, 3 -> 0
b : 437.0000, 3 -> 6
c : 920.0000, 3 -> 1
d : 124.0000, 3 -> 3
a : 552.0000, 4 -> 6
b : -976.0000, 4 -> 1
c : 777.0000, 4 -> 6
d : -388.0000, 4 -> 0
a : -905.0000, 5 -> 3
b : -388.0000, 5 -> 3
c : 632.0000, 5 -> 0
d : -1.0000, 5 -> 3
a : 894.0000, 6 -> 6
b : 471.0000, 6 -> 1
c : -928.0000, 6 -> 0
d : -25.0000, 6 -> 0
a : 811.0000, 7 -> 2
b : -909.0000, 7 -> 3
c : -379.0000, 7 -> 4
d : 8.0000, 7 -> 2
c : 800.0000, 0 -> 0
c : -528.0000, 0 -> 5
a : 650.0000, 1 -> 1
b : 231.0000, 1 -> 6
b : 255.0000, 2 -> 1
c : 613.0000, 2 -> 6
c : -531.0000, 3 -> 0
d : -50.0000, 3 -> 0
c : 92.0000, 4 -> 5
c : -728.0000, 4 -> 3
b : 359.0000, 5 -> 6
c : -303.0000, 5 -> 2
b : 322.0000, 6 -> 2
b : 603.0000, 6 -> 4
c : 174.0000, 7 -> 5
d : -167.0000, 7 -> 3
