a : -116.0000, 0 -> 2
b : -544.0000, 0 -> 4
a : -717.0000, 1 -> 7
b : -437.0000, 1 -> 5
a : 664.0000, 2 -> 3
b : 532.0000, 2 -> 7
a : 276.0000, 3 -> 2
b : -745.0000, 3 -> 5
a : 153.0000, 4 -> 2
b : 193.0000, 4 -> 6
a : -943.0000, 5 -> 1
b : 582.0000, 5 -> 1
a : -408.0000, 6 -> 1
b : -685.0000, 6 -> 0
a : 855.0000, 7 -> 1
b : -878.0000, 7 -> 1
b : -513.0000, 0 -> 7
a : 267.0000, 1 -> 1
a : 456.0000, 2 -> 6
b : 877.0000, 3 -> 0
b : -144.0000, 4 -> 4
b : -103.0000, 5 -> 2
a : -93.0000, 6 -> 2
b : 34.0000, 7 -> 1
