a : -648.0000, 0 -> 0
b : -221.0000, 0 -> 5
c : -753.0000, 0 -> 5
d : -962.0000, 0 -> 2
a : 14.0000, 1 -> 1
b : -19.0000, 1 -> 0
c : 906.0000, 1 -> 7
d : -534.0000, 1 -> 1
a : 543.0000, 2 -> 0
b : -5.0000, 2 -> 6
c : 145.0000, 2 -> 3
d : 453.0000, 2 -> 7
a : 814.0000, 3 -> 2
b : 112.0000, 3 -> 5
c : -87.0000, 3 -> 7
d : 123.0000, 3 -> 5
a : 896.0000, 4 -> 5
b : 837.0000, 4 -> 6
c : 902.0000, 4 -> 4
d : 946.0000, 4 -> 0
a : -638.0000, 5 -> 6
b : -443.0000, 5 -> 0
c : 409.0000, 5 -> 0
d : -32.0000, 5 -> 0
a : -872.0000, 6 -> 5
b : -427.0000, 6 -> 5
c : -737.0000, 6 -> 4
d : 979.0000, 6 -> 3
a : 366.0000, 7 -> 5
b : -574.0000, 7 -> 4
c : -446.0000, 7 -> 7
d : -916.0000, 7 -> 7
c : 50.0000, 0 -> 2
c : 97.0000, 0 -> 1
d : 844.0000, 1 -> 6
b : 697.0000, 1 -> 1
b : -491.0000, 2 -> 3
d : -214.0000, 2 -> 3
c : 596.0000, 3 -> 5
c : 344.0000, 3 -> 5
c : 272.0000, 4 -> 2
a : 253.0000, 4 -> 4
d : -816.0000, 5 -> 3
b : -312.0000, 5 -> 5
b : -509.0000, 6 -> 0
c : 839.0000, 6 -> 4
b : 797.0000, 7 -> 2
d : -749.0000, 7 -> 6
