a : -561.0000, 0 -> 2
b : 948.0000, 0 -> 1
c : -488.0000, 0 -> 1
d : 773.0000, 0 -> 1
a : 352.0000, 1 -> 1
b : -583.0000, 1 -> 3
c : 331.0000, 1 -> 1
d : -982.0000, 1 -> 0
a : -859.0000, 2 -> 1
b : 37.0000, 2 -> 0
c : -198.0000, 2 -> 3
d : 270.0000, 2 -> 3
a : 117.0000, 3 -> 2
b : -861.0000, 3 -> 2
c : -289.0000, 3 -> 2
d : 508.0000, 3 -> 3
d : 179.0000, 0 -> 1
d : 155.0000, 0 -> 3
d : -586.0000, 1 -> 2
d : 976.0000, 1 -> 3
c : -517.0000, 2 -> 3
b : 378.0000, 2 -> 0
c : 96.0000, 3 -> 2
c : -88.0000, 3 -> 0
